-0.6403660562025486,-0.3799794266944141
-1.0567088579193145,-0.48170260318747316
-1.7019570587106094,-1.0772481534635168
-1.3437788828967323,-1.4820417569350008
-0.7460771964572173,-2.3270825113621547
-0.7000799252540189,-0.7564280671385908
-0.7364844525309264,-1.3661432933048279
-0.562958196314306,-0.6948610013241301
-0.5653728059962844,-0.3340441851784268
-1.0508794420452572,-0.061196237492785244
-0.027597489127661134,-0.36049164401847245
-1.1913638858946276,-2.470714789537495
-1.0410971644156208,-1.6000548388040903
-0.037768618965521306,-0.675023593939855
-0.22637322409861116,-2.0709258068463985
-0.4514451162111939,-1.1974084844896768
-1.7795008479129375,-2.364155029151866
0.022861750238281964,-2.0000086877589998
-0.42866914099195474,-2.453695513848465
0.19746341444930637,-0.5157557416064484
-1.6712137297524137,-1.9401882798490497
-0.09012267378992855,-1.6366207982577432
-1.6425155437119754,-0.1797967663360227
-0.6457689585755426,-0.7389639951911682
-1.7275960377312287,-2.4204026761717303
0.16232714429540807,0.607438675483782
1.16725248329948,1.6649445942425136
1.069902894929169,0.7888175580543224
0.32336420702391905,0.2439101132889957
1.8552707954345464,-0.18213349692383912
1.1507251031249712,-0.0650635134760664
0.9783921666549085,1.6183301271210602
1.0978019479800563,0.9976663225291247
1.4062684649368933,1.225592830548986
0.48627899005512415,2.2158460558609407
0.6760863368754022,2.473432105340937
0.26165624774526874,0.3464667070958033
0.20962461293673956,1.5734650585252772
1.877619257964654,0.4741365360271643
1.4270117491084329,-0.19320975146924613
0.8790093789586477,1.8355412980493888
0.3003121815413112,0.6300471647617866
0.3595842598948645,0.8045257089727194
-0.07233584728747364,1.3678720622724156
0.7557165762278657,2.035383251899524
0.7014364525690207,-0.3403609851919214
1.5542772940658836,-2.206170360094917
-0.5426028781452747,-1.2065522321147146
1.2931639186939732,-2.169829734137117
-0.8502741949291672,-0.7078507970185157
1.8347707994018059,-1.5098507429817656
0.9062089673573537,-1.0864467203537276
-0.7457231301025454,-2.0418004094648037
1.8157970667112346,-2.137880601641557
1.0579953236955522,-1.2798592983776136
-0.6112042509174096,-1.610968155375111
-0.7534080792138131,-0.14892013686796757
0.31370249875732137,-0.5866868654825868
-1.4101804868091394,-0.6283409503736317
-0.7738547359561171,-0.24070065063516655
-0.013600859369728102,-2.2914439113949534
-0.19040506883021058,-1.1195188251939836
0.12251398527683754,-1.038809827610578
-0.5282995279684384,-0.09515905363192756
0.5537452126035909,-1.7696311830186278
