1.8887568301268298,1.5657891497992806,-8.0
2.0995590866017535,1.2250779966784793,-8.0
2.2253555556127886,1.2065618315417141,-8.0
0.8557060248117142,1.82472173012675,-8.0
1.245125180113635,1.6801095661498193,-8.0
1.0722706319652935,1.9782735573946455,-8.0
1.8274048413690764,1.067181731540222,-8.0
1.37038475072051,2.1647278853501395,-8.0
2.154067100818528,1.204504137412519,-8.0
1.5215586060980657,1.081956906088345,-8.0
0.7837572903833299,1.0838886572268702,-8.0
0.9352421320251139,1.8608661534819677,-8.0
1.7427615722447316,1.689280293101158,-8.0
0.8076447681877522,1.3686005472054164,-8.0
1.9024475602931932,1.8407671463632995,-8.0
0.8260217663764778,1.6937208011731668,-8.0
0.8379334429402521,1.9544185797215405,-8.0
1.0511961189714125,1.5602161743659888,-8.0
1.3043280946998133,2.183081548118829,-8.0
0.9385680500625795,1.050306173144073,-8.0
1.810469573238305,2.1345653295200506,-8.0
0.9765846670306226,1.4717472767527109,-8.0
1.3231849621237144,1.7897848506822058,-8.0
2.2301447133616508,1.3836855767529368,-8.0
1.7291497231016706,0.8108499887498624,-8.0
-0.42978679058427793,-0.8563046672763126,-8.0
-0.24658284682288667,-1.1891910471607783,-8.0
-0.06805433434648145,-0.9785320585315957,-8.0
-0.2232264457081221,-1.3762295621940177,-8.0
-0.9777203892691219,-0.9469339927098841,-8.0
-1.5113843192270755,-1.656176706031323,-8.0
-1.535517502341341,-1.3242120887367812,-8.0
-0.6635811430595924,-2.093078826432315,-8.0
-0.2944316390699081,-2.201692007697753,-8.0
-1.008142636049794,-1.5703273525041332,-8.0
-0.7854580198231058,-1.1622353548013948,-8.0
-1.5341146659266474,-1.6383456281427553,-8.0
-0.14795631072767035,-2.095141737336615,-8.0
-1.2248516574707198,-1.3601000187536223,-8.0
-0.4825977459972409,-1.5781174150379562,-8.0
-0.41212793011486104,-1.1574791514092189,-8.0
-1.043756857299014,-1.4331662241750405,-8.0
-0.41909477748644675,-1.352570303069398,-8.0
-1.0487886763387815,-1.1226201976244565,-8.0
-0.8259627758034331,-1.5087995757379624,-8.0
-1.4335219726949495,1.8560459954102853,-8.0
-0.8620711906357037,1.5871474436977726,-8.0
-1.4349591018337446,1.301577778228052,-8.0
-1.2948460529050148,1.1670055895550262,-8.0
-1.502429615441446,0.7903746689176925,-8.0
-1.4296742161672376,0.5118886154151105,-8.0
-0.10405072614285427,1.7740192794227834,-8.0
-0.31215800624141,1.7894937897093126,-8.0
-0.6337020156517787,1.0654579154796737,-8.0
-1.4782140459431312,0.8319028890790605,-8.0
-0.5000433792138944,0.6777744294795227,-8.0
-0.29070146583140155,0.5462518796748171,-8.0
-1.37945699912984,0.4748606366090369,-8.0
-0.7195916232248044,1.350297461663211,-8.0
-1.4118133915314892,1.3794972247086403,-8.0
-0.29034569948021494,1.7282869849540914,-8.0
-1.0416762672621493,0.9225983419746608,-8.0
-0.7103956292442377,0.9648570623387444,-8.0
-0.1647301535454282,0.6569061062231891,-8.0
-1.0946947169787509,1.804113007818539,-8.0
